_row,new_split
48974,train
48977,train
48980,train
48985,train
48989,train
48994,train
48997,train
49002,train
49006,train
49008,train
49012,train
49015,train
49020,train
49025,train
49028,train
49032,train
49036,train
49040,train
49044,train
49047,train
49054,train
49055,train
49059,train
49636,val
49640,val
49644,val
49650,val
49653,val
49656,val
49661,val
49666,val
49669,val
49672,val
49675,val
49680,val
49871,val
144962,train
144969,train
145285,train
145286,train
145287,train
145292,train
145293,train
145295,train
145296,train
145298,train
145301,train
145305,train
145335,train
145341,train
145342,train
145346,train
145352,train
145355,train
145357,train
145358,train
145359,train
145362,train
145364,train
145367,train
145369,train
145372,train
145373,train
145374,train
145375,train
145380,train
145381,train
145384,train
145385,train
145387,train
145389,train
145390,train
145393,train
145395,train
145396,train
145398,train
145399,train
145402,train
145405,train
145406,train
145408,train
145410,train
145411,train
145415,train
145416,train
145419,train
145420,train
145424,train
145425,train
145426,train
145429,train
145430,train
145432,train
145434,train
145437,train
145439,train
145441,train
145442,train
145445,train
145446,train
145449,train
145450,train
145453,train
145456,train
145457,train
145458,train
145459,train
145462,train
145464,train
145468,train
145472,train
145477,train
145481,train
145484,train
145489,train
145493,train
145495,train
145984,train
145988,train
145992,train
145996,train
146001,train
146002,train
146006,train
146008,train
146010,train
146013,train
146016,train
146017,train
146018,train
146021,train
146023,train
146025,train
146026,train
146029,train
146032,train
146033,train
146034,train
146036,train
146038,train
146040,train
146042,train
146043,train
146046,train
146047,train
146051,train
146056,train
158836,train
158840,train
158843,train
158848,train
159078,train
159083,train
159086,train
159088,train
159090,train
159092,train
159094,train
159095,train
159099,train
159102,train
159134,train
159138,train
159145,train
159148,train
159150,train
159154,train
159155,train
159158,train
159161,train
159163,train
159164,train
159166,train
159169,train
159170,train
159172,train
159174,train
159177,train
159180,train
159181,train
159184,train
159185,train
159187,train
159188,train
159192,train
159193,train
159196,train
159197,train
159199,train
159201,train
159204,train
159205,train
159207,train
159208,train
159210,train
159212,train
159214,train
159215,train
159218,train
159220,train
159222,train
159225,train
159227,train
159229,train
159232,train
159233,train
159234,train
159236,train
159238,train
159239,train
159242,train
159243,train
159247,train
159248,train
159251,train
159253,train
159254,train
159255,train
159258,train
159260,train
159262,train
159265,train
159266,train
159267,train
159270,train
159275,train
159279,train
159285,train
159289,train
159290,train
159295,train
159298,train
159305,train
159307,train
159311,train
159317,train
159319,train
159322,train
159329,train
159331,train
159335,train
159338,train
159342,train
159346,train
159350,train
159355,train
159360,train
159365,train
159368,train
159373,train
159376,train
159380,train
159385,train
159387,train
159391,train
159397,train
159401,train
159405,train
159408,train
159412,train
159414,train
159421,train
159423,train
159427,train
159433,train
159435,train
159439,train
159444,train
159790,train
159796,train
159799,train
159802,train
159806,train
159810,train
159813,train
159815,train
159817,train
159818,train
159820,train
159823,train
159825,train
159827,train
159828,train
159830,train
159832,train
159834,train
159837,train
159839,train
159840,train
159845,train
159847,train
159850,train
159854,train
159859,train
159863,train
159866,train
159870,train
159874,train
160221,train
161304,train
161307,train
161312,train
161315,train
161316,val
161319,val
161321,train
161323,train
161324,val
161327,val
161329,train
161330,val
161332,train
161334,val
161336,train
161339,train
161340,val
161342,val
161345,train
161347,train
161348,val
161350,val
161351,train
161354,val
161357,train
161358,val
161360,train
161363,train
161364,val
161366,train
161368,val
161371,train
161372,val
161375,val
161377,train
161380,train
161381,val
161382,train
161384,val
161386,train
161388,val
161391,train
161392,val
161396,train
161397,val
161398,train
161400,val
161404,val
161405,train
161406,val
161409,train
161410,train
161412,val
161414,val
161417,train
161419,val
161421,train
161424,val
161425,train
161427,val
161428,train
161430,train
161432,val
161434,train
161437,val
161440,val
161441,train
161442,train
161444,val
161446,train
161449,val
161452,val
161453,train
161454,train
161455,val
161458,val
161459,train
161463,train
161465,val
161466,val
161472,val
161477,val
161478,val
161484,val
161488,val
161490,val
161494,val
161499,val
161503,val
161507,val
161513,val
161515,val
161521,val
161523,val
161527,val
161533,val
161535,val
161539,train
161540,val
161544,val
161545,train
161548,train
161549,val
161551,val
161553,train
161554,val
161557,train
161558,val
161561,train
161563,train
161564,val
161566,val
161569,train
161571,train
161573,val
161574,val
161576,train
161578,val
161579,train
161584,train
161585,val
161587,val
161588,train
161593,train
161597,train
161600,train
161604,train
161608,train
161612,train
161614,train
161619,train
161622,train
161627,train
161633,train
161635,train
161641,train
161642,train
161646,train
161651,train
161654,train
161660,train
161665,train
161668,train
161670,train
161677,train
161680,train
161683,train
163258,train
163262,train
163268,train
163273,train
163274,train
163279,train
163282,train
163288,train
163292,train
88236,train
113138,val
113160,val
88380,train
88485,train
88248,train
113146,val
88483,train
88270,train
88235,train
113303,val
88282,train
113306,val
88494,train
113170,val
113182,val
88275,train
88243,train
113143,val
113155,val
113185,val
88371,train
113190,val
113133,val
88252,train
113178,val
88284,train
88475,train
88266,train
88278,train
113194,val
113162,val
113294,val
113150,val
113175,val
113166,val
113297,val
88375,train
88471,train
41242,train
41243,train
41250,train
41252,train
41255,train
41260,train
41263,train
41267,train
41272,train
41276,train
41282,train
41284,train
41289,train
41294,train
41297,train
41301,train
41303,train
41310,train
41313,train
41316,train
41319,train
41458,train
41460,train
41466,train
41467,train
41472,train
41475,train
41479,train
205683,train
205685,train
205687,train
205688,train
87941,val
25317,train
87926,val
75049,train
24999,train
25615,train
10488,val
75005,train
25064,train
25112,train
24895,train
10952,val
10826,train
24923,train
10997,val
11296,val
11118,val
99381,train
74863,val
99648,train
11021,val
99353,val
74846,train
10857,val
99533,val
99417,train
99464,train
25392,train
99622,val
11177,train
112727,val
112669,train
99396,train
10661,train
74791,val
74922,train
99591,val
87824,val
40707,train
40710,train
40711,train
40713,train
40716,train
40717,train
40720,train
40721,train
40723,train
40724,train
40727,train
40729,train
40732,train
40734,train
40737,train
40738,train
40739,train
40741,train
40743,train
40746,train
40747,train
40748,train
40753,train
40754,train
40757,train
40758,train
40759,train
40760,train
40764,train
40765,train
40768,train
40770,train
40772,train
40773,train
40776,train
40778,train
40780,train
40781,train
40783,train
40785,train
40789,train
40790,train
40791,train
40792,train
40795,train
40796,train
40801,train
40802,train
40805,train
40806,train
40807,train
40810,train
40812,train
40814,train
40816,train
40817,train
40821,train
40822,train
40824,train
40826,train
40827,train
40829,train
40831,train
40834,train
40835,train
40836,train
40841,train
40842,train
40844,train
40845,train
40847,train
40850,train
40851,train
40852,train
40855,train
40857,train
40861,train
40862,train
40865,train
40866,train
40867,train
40869,train
40871,train
40873,train
40875,train
40876,train
40879,train
40880,train
40885,train
40886,train
40888,train
40889,train
40892,train
40894,train
40895,train
40897,train
40900,train
40902,train
40904,train
40906,train
40907,train
40909,train
40911,train
40914,train
40915,train
40916,train
40921,train
40922,train
40923,train
40924,train
40928,train
40930,train
40933,train
40934,train
40936,train
40938,train
40939,train
40940,train
40945,train
40946,train
40947,train
40950,train
40952,train
40953,train
40956,train
40958,train
40959,train
40960,train
40965,train
40966,train
40968,train
40969,train
40972,train
40973,train
40976,train
40977,train
40979,train
40981,train
40985,train
40986,train
40987,train
40988,train
40993,train
40994,train
40997,train
40998,train
40999,train
41005,train
41008,train
41012,train
41017,train
57017,train
57018,train
57022,train
57024,val
57027,train
57028,val
57032,train
57033,val
57034,val
57036,train
57038,train
57039,val
57042,val
57044,train
57047,train
57049,val
57050,val
57052,train
57056,train
57057,val
57059,train
57061,val
57063,train
57065,val
57066,train
57069,val
57072,val
57073,train
57075,train
57076,val
57079,val
57081,train
57082,val
57085,train
57086,train
57088,val
57090,train
57092,val
57096,val
57097,train
57098,train
57101,val
57104,train
57105,val
57108,train
57109,val
57111,train
57113,val
57114,train
57117,val
57119,train
57120,val
57122,train
57125,val
57128,train
57129,val
57130,val
57133,train
57135,val
57136,train
57140,train
57141,val
57143,train
57145,val
57146,train
57148,val
57150,val
57151,train
57156,val
57157,train
57159,train
57160,val
57163,train
57164,val
57166,train
57167,val
57170,val
57173,train
57175,train
57176,val
57180,val
57181,train
57183,val
57184,train
57186,val
57188,train
57192,train
57193,val
57195,val
57197,train
57198,train
57201,val
57203,val
57205,train
57206,val
57208,train
57211,val
57214,val
57218,val
57222,val
57229,val
57233,val
57235,val
57238,val
57242,val
57249,val
57253,val
57257,val
57260,val
57265,val
57269,val
57272,val
57276,val
57280,val
57284,val
57286,val
57289,val
57293,val
57296,val
57299,val
57302,val
57305,val
57307,val
57312,val
57313,val
57316,val
57321,val
57324,val
57325,val
57328,val
57333,val
57334,val
57338,val
57341,val
57345,val
57346,val
57350,val
57354,val
57356,val
57360,val
57362,val
57364,val
57367,val
57372,val
57373,val
57377,val
57379,val
57383,val
57386,val
57389,val
57393,val
57396,val
57398,val
57402,val
57404,val
57406,val
57409,val
57412,val
57417,val
57418,val
57421,val
57424,val
57427,val
57432,val
57435,val
57438,val
57440,val
57442,val
99933,train
99936,train
99941,train
99942,train
99949,train
99953,train
99957,train
99960,train
99964,train
99969,train
99971,train
99977,train
99978,train
99982,train
99989,train
99991,train
99994,train
99998,train
100005,train
100009,train
100013,train
100016,train
100018,train
100022,train
100029,train
100031,train
100036,train
100040,train
100044,train
100048,train
100053,train
100055,train
100061,train
100065,train
100069,train
100072,train
